scenario,period,climate_effect,lulc_effect,interaction,combined_effect,climate_share_pct,lulc_share_pct,interaction_share_pct
ssp245,late_2081_2100,0.027633692338042498,-0.004799636830771781,0.0011855036366625882,0.023120965548409284,82.1970604926554,14.276631370705614,3.5263081366389883
ssp245,mid_2041_2060,0.02119937805048186,-0.0033427943604979055,-0.00036644725855923543,0.017994059943467755,85.10860229002088,13.420231248646195,1.4711664613329314
ssp245,near_2021_2040,0.018200841486492897,-0.0015469661202883178,-0.0004520714336139209,0.016623010599545296,90.10371522569704,7.658293978863633,2.2379907954393263
ssp585,late_2081_2100,0.015762080089769315,-0.005904025128697601,-0.0011075550401153378,0.007953468326668406,69.21188737690673,25.924796724201016,4.863315898892255
ssp585,mid_2041_2060,0.019548897909341695,-0.005449636154021151,-0.0010377659793496252,0.01339117001531423,75.08324100302957,20.93091624033,3.9858427566404337
ssp585,near_2021_2040,0.020752030882333378,-0.0038978649015155298,-0.0007229998460862586,0.016757584291698963,81.78818525485892,15.362317956791633,2.8494967883494424
